title,slug,category,difficulty,price,rating,review_count,description,image_url,etsy_url,features
"DIY Workbench Plans with Drawers & Pegboard | Garage Workshop Woodworking PDF Download","diy-workbench-plans-with-drawers-pegboard-garage-workshop-woodworking-pdf-download","Furniture","Easy",13.49,4.8,186,"Build a heavy-duty stationary workbench with built-in drawers, a lower shelf,  and a full pegboard backing system — complete woodwork plans designed for  serious garage and workshop use.  This workbench plans project gives you a massive, ergonomic work surface  that handles everything from fine woodworking to large-scale repairs. The  miter saw workbench layout leaves plenty of room alongside a table saw  workbench setup, making this the ideal anchor piece for any dedicated  workshop table saw and miter station.  The flip top workbench crowd will appreciate the generous depth — at 75 cm  (29.5 in), there's room to work comfortably without tools crowding the edge.  The 99 cm (39 in) standing height reduces back strain during long sessions,  whether you're running a miter saw station, assembling joints, or doing  detailed hand tool work at the saw work table end.  Built-in storage is where this bench really sets itself apart from basic  workbench plans. Two smooth-gliding drawers keep hardware dust-free and  within reach, while the reinforced lower shelf handles power tools, lumber  stacks, or toolboxes without flexing. Add a miter saw rack to the side and  you've got a complete shop table work plans solution in one build.  The 65 cm (25.5 in) pegboard backing turns your wall into an organized tool  station — wrenches, screwdrivers, chisels, and measuring tools all visible  and instantly accessible. No more digging through drawers mid-project.  Rigid workbench plans like these are built for permanence. Reinforced joinery  and a strong wooden frame mean this bench stands up to years of heavy use —  far more durable than modular workbenches or flat-pack alternatives. If you've  been searching for saw stand table plans that double as a full workstation,  this is the build.  📦 WHAT'S INCLUDED: Step-by-step video tutorial Illustrated plans with 3D diagrams  ⚠️ Plans are in English only. Metric and Imperial versions included in one PDF document.  — DIGITAL DOWNLOAD ONLY — PDF sent to your Etsy email instantly after payment clears. No physical items are shipped. Personal use only — not for resale or redistribution.","https://i.etsystatic.com/53333782/r/il/611e02/7288790209/il_fullxfull.7288790209_9xy4.jpg","https://www.etsy.com/shop/ElesWoodDesigns","Digital Download | PDF File | Digital Instructions"
"DIY Potting Bench Plans with Storage | Garden Workbench Blueprint (PDF Download)","diy-potting-bench-plans-with-storage-garden-workbench-blueprint-pdf-download","Garden","Hard",25.99,4.9,69,"DIY Potting Bench Plans – Build Your Own Garden Potting Station  Upgrade your gardening space with these professional potting bench plans designed for both beginners and experienced builders. This project allows you to create a beautiful and functional potting station that keeps all your tools, soil, and plants organized in one convenient place.  If you enjoy potting table DIY projects, this plan will guide you step-by-step to build a sturdy potting workbench that works perfectly in your backyard, patio, greenhouse, or garden shed.  Perfect Garden Work Area  This design works as a complete garden bench plans solution for gardeners who want a dedicated planting workspace. The structure also functions as a practical planting bench, providing plenty of room for repotting plants, preparing soil, and organizing gardening tools.  The design doubles as an outdoor workbench, making it useful not only for gardening tasks but also for general outdoor projects.  Smart Storage Design  This bench with storage includes enclosed bottom cabinets and a large working surface, helping you keep soil bags, pots, and tools neatly organized.  You can also use this structure as a potting stand PDF project that creates a professional gardening workstation for your home.  Because it is built from durable lumber, it also works as a beautiful piece of garden furniture DIY that enhances the look of your outdoor space.  A Great Woodworking Project  These woodworking plans are designed to make the building process simple and enjoyable. The guide walks you through every step of the construction process, making it perfect for anyone who loves DIY garden projects.  By following these instructions, you will successfully complete your potting table build and create a strong, long-lasting gardening workstation.  Potting Bench Dimensions  Overall Width: 275.5 cm Overall Depth: 270.5 cm Overall Height: 278.1 cm  This large structure provides plenty of workspace for planting, potting, and organizing gardening supplies.  What You Will Receive  Your digital download includes:  ✔ Complete step-by-step instructions ✔ Detailed potting bench plans with diagrams ✔ Full material list ✔ Accurate cut list ✔ Assembly tips for building a durable garden potting station  Important  This listing is for a DIGITAL PDF DOWNLOAD ONLY.  No physical items will be shipped. After purchase, you will instantly receive the plans so you can begin building your own potting bench.","https://i.etsystatic.com/53333782/r/il/208f44/7807309710/il_fullxfull.7807309710_5mux.jpg","https://www.etsy.com/shop/ElesWoodDesigns","Digital Download | PDF File | Digital Instructions"
"DIY Bar Stool Plans: Wooden Counter Height Stool, Patio & Kitchen Seating (PDF Download)","diy-bar-stool-plans-wooden-counter-height-stool-patio-kitchen-seating-pdf-download","Garden","Hard",17.99,4.9,340,"Create stylish and durable seating with these professional bar stool plans designed for both indoor and outdoor use. This versatile DIY bar stool project allows you to build a strong outdoor barstool perfect for patios, home bars, kitchen islands, or garden entertaining spaces.  These detailed woodworking instructions provide a complete bar stool digital plan that guides you step-by-step through building a comfortable and sturdy stool. Whether you're building a bar height stool for a home bar or a kitchen stool DIY project for your kitchen counter, this design is practical and easy to build.  ⚠️ Important: This listing is a DIGITAL DOWNLOAD (PDF). No physical stool or materials will be shipped.  Stool Dimensions These wood stool plans include two different height options.  Bar Height Stool  Width: 16 1/8 inches Depth: 15 1/2 inches Height: 36 3/4 inches  Counter Height Stool  Width: 16 1/8 inches Depth: 15 1/2 inches Height: 26 3/8 inches  This flexibility allows you to use the same design for multiple seating arrangements.  What You Will Receive These professional woodworking plans include everything needed to build the project:  • Step-by-step building instructions • Detailed diagrams and 3D illustrations • Complete materials list • Precise cut list • Assembly and construction guide  These plans also work perfectly as a 2x4 barstool plan, allowing builders to create strong furniture using common lumber.  Design Features This project combines durability with modern design.  Features include:  • Strong wooden frame construction • Comfortable seat height options • Stable leg structure for everyday use • Ideal for patio furniture or indoor seating  The design can also be used as part of a DIY furniture PDF project collection for woodworking enthusiasts.  Perfect For These bar chair plans are perfect for:  • Backyard patios • Home bars • Kitchen counters • Outdoor entertainment areas  If you're looking for reliable counter height plan instructions or a durable seating project, these bar stool plans provide an excellent solution.  Important Note • This listing includes digital woodworking plans only • No physical furniture will be shipped • Files are available for instant download","https://i.etsystatic.com/53333782/r/il/c5fb12/7853170103/il_fullxfull.7853170103_ptdc.jpg","https://www.etsy.com/shop/ElesWoodDesigns","Digital Download | PDF File | Digital Instructions"
"5-Tier Garden Planter Plans – Wooden Raised Vegetable Planter (PDF Download)","5-tier-garden-planter-plans-wooden-raised-vegetable-planter-pdf-download","Garden","Easy",15.99,4.7,53,"Create a beautiful vertical garden with these DIY 5-Tier Garden Planter Plans. This project is perfect for any plant lover who enjoys woodworking projects and creative wood working wood patterns for outdoor spaces.  This design features a professional five-tier flower box system that allows you to grow herbs, flowers, and vegetables in a compact and stylish way. The cascading structure makes it ideal for patios, porches, balconies, and backyard gardens.  ⚠️ IMPORTANT: This listing is for a DIGITAL DOWNLOAD (PDF PLAN). No physical item will be shipped.  Finished Planter Dimensions According to the build plan, the completed tiered planter stand measures approximately:  Height: 43 inches Width: 30 inches Depth: 36-1/16 inches  The planter includes five angled planter boxes mounted on a strong X-frame leg system, creating a cascading display for flowers, herbs, or vegetables.  What You Will Receive This professional DIY planter plans PDF includes detailed instructions to help you build the project successfully.  Inside the plan you will find:  • Step-by-step assembly instructions • Detailed technical drawings • Complete materials list • Full cut list • Hardware and tool recommendations • Screw placement guide • Cutting diagrams • Assembly diagrams and 3D visual references • Finishing and outdoor sealing guide  These planter box plans are designed to make the planter box build process clear and easy to follow.  Design Features This elevated planter design includes several professional woodworking features:  • Strong X-frame leg system for stability • Five separate angled planter boxes • Vertical cascading plant display • Space-saving tier planter plans layout • Sturdy construction capable of holding up to 75 lbs when filled with soil  The design works perfectly as a backyard planter or decorative planter boxes for outdoor plants.  Perfect For Growing This garden box DIY project is great for growing:  • Herbs • Flowers • Strawberries • Lettuce • Vegetables  You can also use it as a decorative vegetable planter or a vertical garden display.  Great For DIY Gardeners If you enjoy DIY planter plans, creative garden builds, or experimenting with pallet planting designs, this project is a fantastic addition to your outdoor space.  Many gardeners also explore digital concepts like 3 tier planter 3D print designs, but this full-size woodworking project provides a durable real-world solution for growing plants outdoors.  Materials Needed The wood planter DIY project uses common materials available at most hardware stores, including:  • wood screws • wood glue • pin nails • sandpaper • wood paint or outdoor stain  Why Build Your Own Raised Planter? Building your own DIY raised planter offers many advantages:  • Save money compared to store-bought planters • Strong and durable outdoor structure • Customizable finish and colors • Compact vertical design for small gardens  This outdoor planter DIY project is both practical and visually attractive.  Perfect For These plans are ideal for:  • DIY enthusiasts • Beginner to intermediate woodworkers • Garden lovers • Anyone wanting a stylish diy garden planter  Important Note • This listing is a digital woodworking plan • No physical planter will be shipped • Files are available for instant download after purchase","https://i.etsystatic.com/53333782/r/il/f12ad6/7841977769/il_fullxfull.7841977769_ecxu.jpg","https://www.etsy.com/shop/ElesWoodDesigns","Digital Download | PDF File | Digital Instructions"
"Add Loved One to Photo • Memorial Portrait • Loss of Father Mother Gift • Add Deceased Person • Personalized Remembrance Picture","add-loved-one-to-photo-memorial-portrait-loss-of-father-mother-gift-add-deceased-person-personalized-remembrance-picture","Decoration","Hard",29.99,4.8,84,"Looking for a meaningful way to honor someone special? This Memorial Portrait allows you to Add a Loved One to Photo, creating a beautiful remembrance for anyone who has experienced the Loss of a Father, Mother, or loved one. I carefully add a deceased person to your picture by digitally merging and enhancing your photos, resulting in a touching personalized remembrance picture you can cherish forever.  With expertise in loved one portraits, memorial photos, and grief gifts, I combine multiple images into one seamless composition. Whether you want to create a family moment that never happened, remember someone who passed away, or offer a heartfelt bereavement gift, this digital portrait is the perfect choice.  ✨ What You Will Receive  A high-resolution 300 DPI JPEG digital file (no physical product shipped)  Professional editing to merge and combine photos naturally  A memorial portrait in black & white (color version available in my shop)  Ready-to-print loved one picture suitable for framing  📸 Photo Guidelines  To achieve the best result when I add a loved one, please send:  Clear, focused, high-quality photos  Images with matching angles and light if possible  If you wish to add more than 3 people, please purchase the additional person option in my shop.  ⚡ How to Order  1️⃣ Place your order 2️⃣ Send your photos + short description via Etsy Messages 3️⃣ Receive your memorial photo within 1–4 days 4️⃣ Request any revisions — your satisfaction is my priority  Thank you for choosing my shop to create this special remembrance gift. It is an honor to help you hold your loved ones close. ❤️","https://i.etsystatic.com/53333782/r/il/87953d/7474145125/il_fullxfull.7474145125_pa8k.jpg","https://www.etsy.com/shop/ElesWoodDesigns","Detailed PDF |  Cut list |  Material list"
"DIY Raised Chicken Coop Plans: Backyard Hen House for 6-8 Chickens (PDF Download)","diy-raised-chicken-coop-plans-backyard-hen-house-for-6-8-chickens-pdf-download","Decoration","Hard",35.99,4.7,156,"Build a strong and beautiful coop for your flock using these detailed chicken coop plans. This DIY chicken coop project creates a durable and secure poultry housing solution that works perfectly for backyard chicken keepers.  The design is a charming cabin chicken coop style structure that comfortably fits a 6 chicken coop setup or even an 8 chicken coop depending on breed size. It is built as a raised coop plan, giving your flock a shaded and protected run area underneath while improving airflow and cleanliness.  ⚠️ Important: This listing is for a DIGITAL DOWNLOAD (PDF PLAN). No physical item will be shipped.  Chicken Coop Dimensions This hen house blueprint is designed for backyard flocks.  Overall Width / Depth: 209.6 cm Overall Height: 275.5 cm Ground Clearance: 67.3 cm  The elevated design provides extra protection and space for optional chicken run plans underneath the coop.  What You Will Receive These professional woodworking plans include everything needed to complete the build:  • Step-by-step building instructions • Detailed diagrams and 3D visuals • Complete materials list • Accurate cut list • Structural framing instructions • Nesting box and ventilation guidance  These DIY chicken coop instructions make building a strong wood chicken coop simple for both beginners and experienced builders.  Functional Features This DIY hen house project includes several practical features:  • Raised structure for ventilation • Secure nesting boxes for egg collection • Large access doors for cleaning • Sturdy frame construction • Space for integrated backyard chicken run area  The design functions as reliable poultry housing while also adding a rustic decorative look to your yard.  Why Build Your Own Coop? Building your own wood chicken coop with these chicken coop plans provides many advantages:  • Stronger than most store-bought coops • Cost-effective DIY project • Customizable design • Long-lasting outdoor structure  Whether you're starting a small backyard farm or adding to your homestead, this raised coop plan is a perfect woodworking project.  Important Note • This is a digital woodworking plan • No physical coop will be shipped • Files are available for instant download","https://i.etsystatic.com/53333782/r/il/fa0c72/7804280658/il_fullxfull.7804280658_dvd4.jpg","https://www.etsy.com/shop/ElesWoodDesigns","Digital Download | PDF File | Digital Instructions"
"8x10 Firewood Shed Plans: DIY Sloped Roof Woodshed (PDF Download)","8x10-firewood-shed-plans-diy-sloped-roof-woodshed-pdf-download","Garden","Medium",10.99,4.8,147,"🔥 Stop Burning Wet Wood! Build Your Dream Woodshed Today! 🔥 Tired of struggling with soggy, smoking logs? Our 8x10 Firewood Shed Plans are the perfect solution to keep your wood dry, seasoned, and ready for the fire pit or stove. This isn't just a shed; it's the ultimate DIY project to enhance your backyard and ensure perfectly seasoned fuel all winter long!  🏡 About These 8x10Wood Shed Plans 🏡 These are complete DIY plans to build a sturdy, attractive 8x10 Firewood Storage Shed (or Woodshed) with an approximate 2 Cord Wood capacity. The design features a classic Sloped Roof (or Lean-To style) and open-slat sides for maximum ventilation, ensuring your firewood seasons quickly and stays perfectly dry.  Key Dimensions (Based on Plan):  Width: 8'-0""  Depth: 10'-0""  Front Height (High Side): 7'-8""  Back Height (Low Side): 6'-3""  What makes these plans perfect for you?  Optimal Seasoning: The steeply Sloped Roof (ideal for Tin or shingle roofing) and the slatted sides promote excellent airflow, guaranteeing your wood is perfectly dried and ready to burn.  Ideal Capacity: The 8x10 Firewood Shelter footprint is compact yet spacious, holding roughly 2 Cord Wood—enough to keep you warm through the cold months.  Simple DIY: Designed for the beginner to intermediate builder. Our plans make this a satisfying weekend project you'll be proud of.  Classic Design: A beautiful and sturdy Wood Shed Design that looks great in any backyard or homestead setting.  ✨ What You Get with Your Purchase (Instant Digital PDF Download) ✨  Your purchase is an instant digital download. No physical shed or materials will be shipped. You will receive a high-quality PDF featuring:  Detailed 3D Illustrations: Clear, easy-to-follow, step-by-step visuals for every stage of the build.  Complete Material List: A full list of lumber, hardware (screws, nails, etc.), and roofing material (e.g., Wood Shed Tin).  Precise Cut List: Accurately measured cuts for all components to minimize waste and save you time.  Essential Building Tips: Helpful advice for framing, foundation, and installing the Sloped Roof.  Ready to stop buying expensive, pre-built racks and create your own professional-grade firewood storage? Click 'Add to Cart' and get your instant Wood Shed Plans today! Happy building!","https://i.etsystatic.com/53333782/r/il/02e70e/7300290147/il_fullxfull.7300290147_9elk.jpg","https://www.etsy.com/shop/ElesWoodDesigns","Digital Download | PDF File | Digital Instructions"
"DIY Modern Wood & Metal Fence Plan: Beginner-Friendly (PDF)","diy-modern-wood-metal-fence-plan-beginner-friendly-pdf","Garden","Easy",15.98,5,436,"🌿 DIY Garden Fence Plan – Build a Modern Wood & Metal Fence for Your Yard or Garden!  Transform your outdoor space with this modern, durable, and stylish fence design. Whether you're upgrading your backyard, securing a vegetable garden, or creating a sleek border for your deck, this DIY Wood and Metal Fence Plan makes it simple and affordable to build a professional-quality fence — no contractor required!  ✨ Why You’ll Love This Plan  ✅ Modern Aesthetic: Combines the warmth of natural wood with the strength of metal infill panels — the same look used in luxury modern homes.  ✅ Budget-Friendly Build: Save hundreds by using standard lumber and readily available “Wild Hog” style metal panels found in most hardware stores.  ✅ Beginner Friendly: Perfect for DIYers of all levels. Step-by-step instructions and detailed 3D diagrams eliminate confusion and guesswork.  ✅ Durable & Long-Lasting: Built with thick, weather-resistant wood posts and heavy-duty metal infill for maximum strength and minimal maintenance.  ✅ Customizable Height & Layout: Adjust the panel width and height to match your property’s needs — from tall garden fencing to low decorative yard panels.  📦 What’s Included in Your Instant Digital Download  📘 Step-by-Step Instructions: Clear written directions from first cut to final screw.  📏 Cut & Shopping Lists: All wood, hardware, and tool requirements included.  🧩 3D Assembly Diagrams: Visual guides for every connection point.  🛠️ Finishing & Setup Tips: Learn how to set posts securely, weatherproof wood, and align panels perfectly.  🏡 Perfect For  DIY Homeowners upgrading their yard or patio  Gardeners securing vegetable or flower areas  Home builders seeking a modern fence aesthetic  Anyone who wants a professional fence without high installation costs  ⚠️ Please Note: This listing is for a digital PDF plan only. No physical fence materials will be shipped. Files are available instantly after purchase. Always check local building codes before starting construction.  Start your project today and build a stunning, durable garden fence that transforms your outdoor space!","https://i.etsystatic.com/53333782/r/il/01e7ed/7288313837/il_fullxfull.7288313837_li5y.jpg","https://www.etsy.com/shop/ElesWoodDesigns","Digital Download | PDF File | Digital Instructions"
"DIY Farmstand Plans | Mobile Market Stall Woodworking Build Guide (PDF Download)","diy-farmstand-plans-mobile-market-stall-woodworking-build-guide-pdf-download","Furniture","Easy",24.99,5,165,"🌿 Build Your Dream Farmstand — Step-by-Step DIY Plans Included!  Ready to launch your roadside business or farmers market stand? Our premium DIY farmstand plans PDF gives you everything you need to build a stunning, mobile, and professional-grade produce stand — no experience required! This mobile bakery cart and vegetable stand design is perfect for selling fresh produce, baked goods, flowers, eggs, or handmade crafts — right from your driveway or at any outdoor market stall.  📐 FARMSTAND DIMENSIONS: Overall Width: 51 ¾ inches Overall Depth: 48 ½ inches Overall Height: 70 ½ inches  🔧 WHAT'S INCLUDED IN YOUR DIGITAL DOWNLOAD: ✔ Detailed Building Plans — Clear, step-by-step instructions with 3D illustrations for your complete farmstand build ✔ Full Material List — Lumber, corrugated roofing, wheels & all hardware listed ✔ Precise Cut List — Minimize wood waste and save money on your farmstand blueprint ✔ Assembly Tips — Expert guidance on framing, roof installation & securing the mobile base ✔ 3D Visual Guides — See exactly how every piece fits together before you cut a single board  💡 WHY WOODWORKERS & Small Business Owners LOVE THIS PLAN: This driveway stand design blends curb appeal with real functionality. Whether you're building a flower cart DIY project, a bakery stand, or a full produce stand for your farm — this plan delivers a customized, professional result that attracts customers and grows your business. Perfect for: farmers markets, craft fairs, roadside stands, vendor booths & homestead setups. ⚠️ PLEASE NOTE: This is a DIGITAL DOWNLOAD only. No physical items will be shipped. You will receive high-quality PDF files instantly upon purchase.","https://i.etsystatic.com/53333782/r/il/3ebb15/7855338361/il_fullxfull.7855338361_3m7w.jpg","https://www.etsy.com/shop/ElesWoodDesigns","Digital Download | PDF File | Digital Instructions"
"DIY S-Shaped Floating Shelf Plans: Modern Woodworking Book Shelf (PDF Download)","diy-s-shaped-floating-shelf-plans-modern-woodworking-book-shelf-pdf-download","Decoration","Easy",13.7,4.9,296,"Upgrade your interior with these stylish wall shelf plans designed for a unique modern display. This creative DIY floating shelf project features a beautiful S-shaped design that works perfectly as both decorative storage and a functional book shelf plan for your home.  This modern shelf design is ideal for anyone looking for diy shelving plans that combine style and practicality. Whether you want a decorative modern wall shelf for your living room or a small storage solution for your office or bedroom, these detailed shelves blueprints will guide you through the entire build.  ⚠️ Important: This listing is a DIGITAL DOWNLOAD (PDF). No physical shelf will be shipped.  Shelf Dimensions The finished shelf from these wood shelf plans measures approximately:  Width: 18 inches Depth: 7 13/16 inches Height: 15 15/16 inches  The compact size makes this floating shelf diy project perfect for small spaces while still offering stylish display storage.  What You Will Receive These professional woodworking plans include everything needed to build the shelf successfully:  • Step-by-step building instructions • Detailed diagrams and 3D illustrations • Full materials list • Precise cut list • Installation guide for secure mounting • Assembly guidance using the included shelves template  These instructions make building a modern wall shelves diy project simple even for beginners.  Design Features This eye-catching modern wall shelf combines artistic design with practical functionality.  Features include:  • Unique S-shaped design • Decorative and functional DIY wall decor piece • Strong wall mounting structure • Compact display shelf for books and decorations  The design also works beautifully as a floating shelf pdf project for anyone wanting a modern woodworking build.  Perfect For These DIY shelving plans are ideal for:  • Living room wall decoration • Bedroom storage shelves • Office display shelves • Modern interior design  If you enjoy woodworking projects or want a creative floating shelf diy build, these wall shelf plans will help you create a beautiful handmade shelf.  Important Note • This listing contains digital woodworking plans • No physical product will be shipped • Files are delivered instantly after purchase","https://i.etsystatic.com/53333782/r/il/b5d3eb/7852494011/il_fullxfull.7852494011_fbr2.jpg","https://www.etsy.com/shop/ElesWoodDesigns","Digital Download | PDF File | Digital Instructions"
"Modern Mailbox Stand Plans: DIY Wooden Post with Planter (PDF Download)","modern-mailbox-stand-plans-diy-wooden-post-with-planter-pdf-download","Garden","Hard",13.99,4.7,152,"Craft Your Own Curb Appeal: Modern Mailbox Post Plans  Tired of a boring, wobbly mailbox that detracts from your home's exterior? It's time to create something that's not just functional, but a statement piece. Imagine a sturdy, stylish mailbox stand you built with your own hands—a beautiful welcome for every package and letter.  These premium, easy-to-follow plans will guide you through building a sleek, contemporary mailbox stand complete with an integrated planter. This isn't just a DIY project; it's an opportunity to transform your front yard and boost your home's curb appeal in a single weekend.  Why settle for ordinary when you can build something extraordinary?  Our detailed guide takes the guesswork out of the process, saving you time and money. With step-by-step 3D diagrams and crystal-clear instructions, you'll feel like an expert from the first cut. This project is a fantastic way to showcase your DIY skills and add a personal, handcrafted touch that store-bought stands simply can't match.  What you'll get instantly:  Comprehensive PDF File: Everything you need, from start to finish.  Detailed 3D Diagrams: See exactly how each piece fits together.  Full Cut & Shopping Lists: No more frustrating trips to the hardware store.  Tools List, Time & Cost Estimate: Plan your project from the beginning.  Imperial Measurements: All measurements are in inches.  See the full dimensions and an inspiration photo in the featured images. Let's start building your story—one piece of wood at a time.  Less","https://i.etsystatic.com/53333782/r/il/cc62f1/7213914632/il_fullxfull.7213914632_22jh.jpg","https://www.etsy.com/shop/ElesWoodDesigns","Wood | Reclaimed wood | Olive wood"
"DIY Farmstand Plans: Portable Roadside Market Cart (Digital Download)","diy-farmstand-plans-portable-roadside-market-cart-digital-download","Furniture","Easy",33.99,4.9,441,"Build Your Own DIY Farmstand – Perfect for Roadside Markets, Gardens & Backyard Sales!  Bring your farm-fresh products, vibrant flowers, and homemade goods to life with this comprehensive DIY Farmstand Plan. Whether you’re selling eggs, vegetables, baked goods, or displaying plants and flowers, this portable wooden cart is designed to maximize both function and charm.  🌟 Why You’ll Love These Farmstand Plans  ✅ Step-by-Step Simplicity: Detailed 3D diagrams and easy-to-follow instructions make it beginner-friendly.  ✅ Time-Saving & Efficient: Complete material list and precise cut list help you shop and build without guesswork or wasted trips.  ✅ Customizable & Stylish: Paint, stain, or decorate to match your style. Add chalkboard signs, baskets, or display hooks for a personalized touch.  ✅ Multi-Purpose Design:  Roadside Produce Stand: Show off your garden’s bounty.  Egg Selling Stand: Present your fresh eggs professionally.  Flower & Plant Cart: Eye-catching mobile nursery.  Bakery & Sourdough Display: Showcase baked goods beautifully.  Lemonade or Coffee Bar: Perfect for neighborhood events or pop-ups.  📐 Specifications & Dimensions  Skill Level: Beginner to Intermediate  Base: 36 ¼” deep × 48” wide  Height: 63” at front, 48” at back  Format: High-resolution PDF, printable on any device  📦 What’s Included in Your Digital Download  Multi-page PDF guide with step-by-step instructions  Complete materials and shopping list  Detailed cut list for precise construction  Helpful tips and tricks for a smooth build  ⚠️ Important Note: This is a digital download only. No physical farmstand or materials are included. Instant download available after purchase.","https://i.etsystatic.com/53333782/r/il/f85189/7240091820/il_fullxfull.7240091820_70t1.jpg","https://www.etsy.com/shop/ElesWoodDesigns","Digital Download | PDF File | Digital Instructions"
"DIY Mobile Bar Plans: Outdoor Patio Beverage Station, Bar on Wheels (PDF Download)","diy-mobile-bar-plans-outdoor-patio-beverage-station-bar-on-wheels-pdf-download","Garden","Medium",27.99,4.8,45,"Accurate measurements to reduce wood waste.  Assembly Guidance Professional tips for creating a strong frame and smooth rolling bar on wheels.  💡 WHY BUILD IT YOURSELF? Buying premium outdoor furniture like a rolling bar can be expensive. By following these woodworking plans, you can build a durable and stylish portable bar diy project using quality materials. This wood bar design also allows you to customize the finish to match your patio or backyard décor.  ⚠ IMPORTANT NOTE  This listing is for a DIGITAL DOWNLOAD only. No physical bar, hardware, wheels, or lumber will be shipped. You will receive printable PDF woodworking plans instantly after purchase.","https://i.etsystatic.com/53333782/r/il/e11be3/7806986058/il_fullxfull.7806986058_3oxb.jpg","https://www.etsy.com/shop/ElesWoodDesigns","Digital Download | PDF File | Digital Instructions"
"DIY Wooden Floating Shelf Plans: Modern Geometric Shelf (PDF)","diy-wooden-floating-shelf-plans-modern-geometric-shelf-pdf","Decoration","Easy",14.7,5,178,"Create Modern Wall Decor with DIY Floating Shelf Plans!  Upgrade your home with stylish and functional storage using these detailed floating shelf building plans. This unique design combines modern aesthetics with practical organization, making it the perfect wall shelf plans project for any room in your home.  This creative project works perfectly as a diy wall shelf and features a striking geometric shelf layout that transforms a simple storage solution into a decorative wall feature. The design also works as a compact bookcase plans project, allowing you to display books, plants, or decorative items in a modern and organized way.  These step-by-step wood shelf plans guide you through building a strong and visually appealing structure. Whether you're looking for floating shelf diy ideas or creative modern shelf diy projects, these instructions help you build a professional-quality shelf with confidence.  The included shelves blueprints provide clear measurements and diagrams so you can build the shelf easily. The design can also serve as a decorative diy wood shelf or as part of larger shelving plans for your living room, office, or bedroom.  With the included shelves template, this project becomes one of the most enjoyable woodworking plans for beginners and experienced builders alike.  📐 SHELF DIMENSIONS Width: 14 inches Depth: 5 1/2 inches Height: 9 7/8 inches  🛠 WHAT YOU WILL RECEIVE Step-by-Step Building Instructions Easy diagrams and guidance for completing your floating shelf diy project.  Complete Material List Everything needed to build your wood shelf plans project.  Detailed Cut List Accurate measurements to reduce wood waste and simplify construction.  Assembly Tips Professional guidance for achieving perfect geometric alignment and strong wall mounting.  💡 WHY BUILD IT YOURSELF? Buying decorative shelving can be expensive and often lacks durability. With these woodworking plans, you can build a high-quality modern shelf diy project that perfectly fits your space. This geometric shelf design adds a modern touch to your interior while providing practical storage.  ⚠ IMPORTANT NOTE  This listing is a DIGITAL DOWNLOAD only. No physical shelf, decor items, hardware, or lumber will be shipped. You will receive printable PDF woodworking plans instantly after purchase.","https://i.etsystatic.com/53333782/r/il/df8890/7807255234/il_fullxfull.7807255234_mmwf.jpg","https://www.etsy.com/shop/ElesWoodDesigns","Digital Download | PDF File | Digital Instructions"
"DIY Outdoor Bench Plans: Modern Backless Garden & Deck Seating (PDF Download)","diy-outdoor-bench-plans-modern-backless-garden-deck-seating-pdf-download","Garden","Medium",11.7,4.8,223,"Build Stylish Outdoor Seating with DIY Outdoor Bench Plans!  Upgrade your outdoor space with this modern and functional outdoor bench plan. These easy-to-follow wood bench plans guide you through building a durable seating solution that works perfectly for patios, decks, gardens, or backyard relaxation areas.  This project is ideal for anyone looking to build a diy outdoor bench that combines strength, style, and simplicity. The clean slatted design creates a comfortable backless bench diy build that fits beautifully into any modern outdoor setting.  Whether you need a deck bench build for your patio or a simple yard bench for your garden, these detailed woodworking plans provide step-by-step instructions for a smooth building process. The finished result also works perfectly as a stylish garden bench plan that enhances any outdoor area.  The modern design makes it a beautiful modern wood bench, while the included instructions are provided as a convenient wooden bench pdf that you can download instantly. This project is also a great addition to your collection of diy wood projects, giving you a professional-looking piece of furniture built with your own hands.  This versatile bench can also serve as comfortable patio seating plan furniture or part of a larger furniture build plan for your backyard. With these detailed wood bench plans, you can build durable outdoor seating that looks great and lasts for years.  📐 BENCH DIMENSIONS Width: 224.8 cm Depth: 41.9 cm Height: 48.3 cm  🛠 WHAT YOU WILL RECEIVE Step-by-Step Building Instructions Easy diagrams and guidance for completing your diy outdoor bench project.  Complete Material List All lumber and hardware required for the build.  Detailed Cut List Accurate measurements to reduce waste and simplify construction.  Assembly Guidance Professional tips for building a sturdy modern wood bench structure.  💡 WHY BUILD IT YOURSELF? Buying high-quality outdoor seating can be expensive. With these woodworking plans, you can build a strong and stylish simple yard bench using quality materials while saving money. This garden bench plan also allows you to customize the finish to match your patio, deck, or backyard décor.  ⚠ IMPORTANT NOTE  This listing is for a DIGITAL DOWNLOAD only. No physical bench, lumber, or hardware will be shipped. You will receive printable PDF woodworking plans instantly after purchase.","https://i.etsystatic.com/53333782/r/il/7db878/7855157857/il_fullxfull.7855157857_188k.jpg","https://www.etsy.com/shop/ElesWoodDesigns","Digital Download | PDF File | Digital Instructions"
